Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10
Sandwich,Coffee,Juice,Cake,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,Juice,0,0,0,0,0,0,0,0
Scone,Hot chocolate,Coffee,Bread,0,0,0,0,0,0
Scone,Hot chocolate,Coffee,Muffin,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Medialuna,0,0,0,0,0,0,0,0,0
Alfajores,Cake,0,0,0,0,0,0,0,0
Hot chocolate,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,Coffee,0,0,0,0,0,0,0,0
Jam,Coffee,Bread,Cake,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,Scone,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Hot chocolate,Toast,Muffin,Smoothies,0,0,0,0,0,0
Alfajores,Medialuna,Muffin,0,0,0,0,0,0,0
Scone,Coffee,Bread,0,0,0,0,0,0,0
Tea,Juice,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Pastry,0,0,0,0,0,0,0,0,0
Tea,Pastry,Bread,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Pastry,Bread,0,0,0,0,0,0,0,0
Toast,Bread,0,0,0,0,0,0,0,0
Toast,Medialuna,Bread,0,0,0,0,0,0,0
Scone,Coffee,Pastry,0,0,0,0,0,0,0
Tea,Coffee,Muffin,0,0,0,0,0,0,0
Toast,Coffee,0,0,0,0,0,0,0,0
Pastry,Medialuna,Coffee,0,0,0,0,0,0,0
Bread,Ellas Kitchen Pouches,0,0,0,0,0,0,0,0
Toast,Coffee,0,0,0,0,0,0,0,0
Medialuna,Bread,0,0,0,0,0,0,0,0
Tea,Hot chocolate,0,0,0,0,0,0,0,0
Muffin,Bread,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Alfajores,Cookies,Bread,0,0,0,0,0,0,0
Pastry,Alfajores,Medialuna,Coffee,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Truffles,Coffee,0,0,0,0,0,0,0,0
Coffee,Bread,Fudge,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Alfajores,Medialuna,Coffee,Crepes,0,0,0,0,0,0
Coffee,Cake,0,0,0,0,0,0,0,0
Cookies,Coffee,Cake,Bread,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Tea,Hot chocolate,Coffee,Cake,0,0,0,0,0,0
Tea,Hot chocolate,Truffles,0,0,0,0,0,0,0
Hot chocolate,0,0,0,0,0,0,0,0,0
Sandwich,Crepes,Coffee,0,0,0,0,0,0,0
Crepes,Bread,0,0,0,0,0,0,0,0
Medialuna,Cake,Muffin,Coffee,Bread,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Cookies,Coffee,Bread,0,0,0,0,0,0,0
Medialuna,Crepes,0,0,0,0,0,0,0,0
Muffin,0,0,0,0,0,0,0,0,0
Tea,Medialuna,0,0,0,0,0,0,0,0
Pastry,0,0,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Scone,Coffee,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Truffles,Tea,0,0,0,0,0,0,0,0
Cookies,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Pastry,Toast,Coffee,Bread,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Muffin,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Tea,Pastry,Alfajores,Coffee,0,0,0,0,0,0
Toast,Medialuna,Coffee,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,Medialuna,Juice,Bread,0,0,0,0,0,0
Toast,Medialuna,Coffee,0,0,0,0,0,0,0
Tea,Pastry,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,Muffin,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,Muffin,0,0,0,0,0,0,0,0
Sandwich,Coffee,0,0,0,0,0,0,0,0
Pastry,Coffee,Dulce de Leche,Bread,0,0,0,0,0,0
Jam,0,0,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Pastry,Cookies,Coffee,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Pastry,Bread,0,0,0,0,0,0,0,0
Sandwich,Juice,0,0,0,0,0,0,0,0
Alfajores,Coffee,0,0,0,0,0,0,0,0
Sandwich,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Tea,Medialuna,Bread,0,0,0,0,0,0,0
Coffee,Muffin,0,0,0,0,0,0,0,0
Tea,Cake,0,0,0,0,0,0,0,0
Cookies,Coffee,0,0,0,0,0,0,0,0
Coke,Hearty & Seasonal,0,0,0,0,0,0,0,0
Sandwich,Coffee,Muffin,0,0,0,0,0,0,0
Alfajores,0,0,0,0,0,0,0,0,0
Alfajores,0,0,0,0,0,0,0,0,0
Sandwich,Coffee,0,0,0,0,0,0,0,0
Sandwich,Hot chocolate,Coffee,Muffin,0,0,0,0,0,0
Muffin,0,0,0,0,0,0,0,0,0
Tea,Coffee,Bread,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,Medialuna,Cookies,Bread,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Sandwich,Alfajores,Coffee,Bread,0,0,0,0,0,0
Cookies,Coffee,Bread,Medialuna,0,0,0,0,0,0
Cookies,Coffee,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coke,0,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Pastry,Bread,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Alfajores,Hot chocolate,Muffin,Bread,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Pastry,Medialuna,Bread,0,0,0,0,0,0,0
Coffee,Muffin,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Tea,Bread,0,0,0,0,0,0,0,0
Cookies,Muffin,Bread,0,0,0,0,0,0,0
Tea,Coffee,0,0,0,0,0,0,0,0
Pastry,Medialuna,Bread,0,0,0,0,0,0,0
Alfajores,Coffee,0,0,0,0,0,0,0,0
Toast,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Hot chocolate,Medialuna,0,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,Cake,0,0,0,0,0,0,0,0
Coffee,Cake,0,0,0,0,0,0,0,0
Pastry,Hot chocolate,Coffee,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Farm House,Bread,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Cookies,Bread,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Cookies,Coffee,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,Sandwich,Coffee,Muffin,0,0,0,0,0,0
Coffee,Cake,Bread,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Tea,Coffee,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Sandwich,Alfajores,Tea,0,0,0,0,0,0,0
Sandwich,Mineral water,Cake,Alfajores,Coffee,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,Cake,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Cookies,0,0,0,0,0,0,0,0,0
Coffee,Juice,0,0,0,0,0,0,0,0
Juice,Mineral water,Coffee,Muffin,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Hot chocolate,Toast,Juice,Bread,0,0,0,0,0,0
Coffee,Bread,Cake,0,0,0,0,0,0,0
Toast,Coffee,0,0,0,0,0,0,0,0
Toast,Coffee,0,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Tea,Toast,Cookies,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Cake,Bread,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,Alfajores,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,Coffee,Juice,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Tea,Cake,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Farm House,Crepes,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Hot chocolate,0,0,0,0,0,0,0,0,0
Sandwich,Hot chocolate,Coffee,0,0,0,0,0,0,0
Sandwich,0,0,0,0,0,0,0,0,0
Truffles,Coffee,0,0,0,0,0,0,0,0
Jam,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Sandwich,Mineral water,Coffee,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coke,Cookies,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Sandwich,Coffee,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Tea,Coffee,0,0,0,0,0,0,0,0
Tea,Coffee,0,0,0,0,0,0,0,0
Hot chocolate,0,0,0,0,0,0,0,0,0
Alfajores,Coffee,0,0,0,0,0,0,0,0
Jam,Coffee,Cake,Fudge,0,0,0,0,0,0
Cake,0,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Truffles,Bread,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Mineral water,Toast,Coffee,Vegan mincepie,0,0,0,0,0,0
Medialuna,Bread,0,0,0,0,0,0,0,0
Coffee,Cake,0,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Cookies,Cake,Bread,0,0,0,0,0,0,0
Tea,Coffee,Cake,Bread,0,0,0,0,0,0
Toast,Juice,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Pastry,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Truffles,0,0,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Coffee,Cake,0,0,0,0,0,0,0,0
Sandwich,Coffee,0,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Tea,Hearty & Seasonal,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,Cake,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,Cake,0,0,0,0,0,0,0,0
Cake,0,0,0,0,0,0,0,0,0
Brownie,Alfajores,Medialuna,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Jam,Bread,0,0,0,0,0,0,0,0
Tea,Sandwich,0,0,0,0,0,0,0,0
Coke,Medialuna,Coffee,Juice,0,0,0,0,0,0
Toast,Coffee,Bread,0,0,0,0,0,0,0
Toast,Coffee,Bread,0,0,0,0,0,0,0
Medialuna,Coffee,Bread,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Toast,Bread,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Medialuna,Coffee,Cake,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Brownie,Bread,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,The Nomad,0,0,0,0,0,0,0,0
Fudge,0,0,0,0,0,0,0,0,0
Alfajores,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Alfajores,Coffee,0,0,0,0,0,0,0,0
Brownie,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Jam,Fudge,0,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Medialuna,Cake,0,0,0,0,0,0,0,0
Coffee,Cake,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,Brownie,The Nomad,Bread,Fudge,0,0,0,0,0
Tea,Scone,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Sandwich,Mineral water,Juice,Coffee,Bread,0,0,0,0,0
Scandinavian,Bread,0,0,0,0,0,0,0,0
Sandwich,0,0,0,0,0,0,0,0,0
Brownie,Coffee,0,0,0,0,0,0,0,0
Brownie,Hearty & Seasonal,Bread,0,0,0,0,0,0,0
Tea,Hearty & Seasonal,0,0,0,0,0,0,0,0
Brownie,Coffee,0,0,0,0,0,0,0,0
Farm House,Coffee,0,0,0,0,0,0,0,0
Scone,Coffee,0,0,0,0,0,0,0,0
Scone,Alfajores,Crepes,0,0,0,0,0,0,0
Scandinavian,0,0,0,0,0,0,0,0,0
Cake,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Tea,Bread,0,0,0,0,0,0,0,0
Brownie,Mineral water,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Sandwich,Scone,Coffee,Bread,0,0,0,0,0,0
Tea,Sandwich,Hot chocolate,Alfajores,Coffee,0,0,0,0,0
Scone,Juice,Bread,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Pastry,Toast,Coffee,0,0,0,0,0,0,0
Focaccia,Bread,0,0,0,0,0,0,0,0
Scone,0,0,0,0,0,0,0,0,0
Focaccia,0,0,0,0,0,0,0,0,0
Scandinavian,0,0,0,0,0,0,0,0,0
Tea,Coffee,0,0,0,0,0,0,0,0
Farm House,Coffee,0,0,0,0,0,0,0,0
Pastry,Focaccia,0,0,0,0,0,0,0,0
Pastry,Medialuna,Coffee,0,0,0,0,0,0,0
Sandwich,Bread,0,0,0,0,0,0,0,0
Jam,Medialuna,Coffee,Bread,0,0,0,0,0,0
Sandwich,Coffee,Tea,0,0,0,0,0,0,0
Farm House,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Toast,Coffee,Scandinavian,0,0,0,0,0,0,0
Farm House,Medialuna,Bread,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Cake,0,0,0,0,0,0,0,0,0
Pastry,Brownie,Coffee,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Tea,Scone,Coffee,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,Bread,0,0,0,0,0,0,0,0
Scone,Coffee,0,0,0,0,0,0,0,0
Farm House,Scandinavian,0,0,0,0,0,0,0,0
Vegan mincepie,Cake,0,0,0,0,0,0,0,0
Tea,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Scandinavian,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Tea,Bread,0,0,0,0,0,0,0,0
Pastry,Medialuna,Coffee,0,0,0,0,0,0,0
Truffles,Juice,0,0,0,0,0,0,0,0
Art Tray,Coffee,Jammie Dodgers,0,0,0,0,0,0,0
Frittata,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Sandwich,Coffee,0,0,0,0,0,0,0,0
Coffee,Juice,0,0,0,0,0,0,0,0
Tea,Sandwich,0,0,0,0,0,0,0,0
Jam,0,0,0,0,0,0,0,0,0
Scone,0,0,0,0,0,0,0,0,0
Sandwich,Coffee,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,Bread,0,0,0,0,0,0,0,0
Frittata,Tea,Bread,0,0,0,0,0,0,0
Scandinavian,0,0,0,0,0,0,0,0,0
Sandwich,Art Tray,Coffee,Truffles,0,0,0,0,0,0
Frittata,Scone,Juice,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Frittata,Mineral water,Coffee,0,0,0,0,0,0,0
Tea,Coffee,0,0,0,0,0,0,0,0
Brownie,Scone,Bread,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Frittata,Sandwich,Coffee,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Tea,Coffee,0,0,0,0,0,0,0,0
Hot chocolate,Coffee,Vegan mincepie,0,0,0,0,0,0,0
Juice,0,0,0,0,0,0,0,0,0
Tea,Cake,0,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Farm House,Bread,0,0,0,0,0,0,0,0
Tea,Mineral water,Scone,Coffee,Bread,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Hot chocolate,Bread,0,0,0,0,0,0,0,0
Sandwich,Coke,0,0,0,0,0,0,0,0
Sandwich,Mineral water,0,0,0,0,0,0,0,0
Tea,Hot chocolate,Cake,0,0,0,0,0,0,0
Scandinavian,0,0,0,0,0,0,0,0,0
Frittata,Cake,0,0,0,0,0,0,0,0
Cake,0,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Tea,Coffee,Bread,0,0,0,0,0,0,0
Scone,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Jam,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Farm House,Bread,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Scone,Bread,0,0,0,0,0,0,0,0
Coke,Coffee,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Truffles,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Mineral water,0,0,0,0,0,0,0,0,0
Medialuna,Alfajores,Hot chocolate,Toast,Coffee,Bread,Fudge,0,0,0
Jam,0,0,0,0,0,0,0,0,0
Bakewell,Medialuna,Toast,Coffee,Bread,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Medialuna,Coffee,Bakewell,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Scone,Medialuna,Coffee,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Farm House,Medialuna,Coffee,Bread,0,0,0,0,0,0
Smoothies,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Mineral water,0,0,0,0,0,0,0,0,0
Mineral water,Hot chocolate,Bread,0,0,0,0,0,0,0
Sandwich,Tea,0,0,0,0,0,0,0,0
Cookies,Coffee,0,0,0,0,0,0,0,0
Alfajores,0,0,0,0,0,0,0,0,0
Coffee,Vegan mincepie,Bread,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Medialuna,0,0,0,0,0,0,0,0,0
Frittata,Toast,Coffee,0,0,0,0,0,0,0
Hot chocolate,Coffee,Muffin,0,0,0,0,0,0,0
Coffee,Scandinavian,0,0,0,0,0,0,0,0
Tea,Bakewell,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Frittata,Coffee,0,0,0,0,0,0,0,0
Scandinavian,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,Coffee,0,0,0,0,0,0,0,0
Scandinavian,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Medialuna,Bread,0,0,0,0,0,0,0,0
Pastry,Toast,Coffee,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Toast,Coffee,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Jam,Hot chocolate,Coffee,Toast,0,0,0,0,0,0
Sandwich,Coffee,0,0,0,0,0,0,0,0
Tea,Bakewell,Alfajores,Bread,0,0,0,0,0,0
Coffee,Cake,Bread,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,Cake,Bakewell,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Vegan mincepie,Bread,0,0,0,0,0,0,0,0
Coffee,Vegan mincepie,Bread,Cake,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Sandwich,0,0,0,0,0,0,0,0,0
Pastry,Bread,0,0,0,0,0,0,0,0
Mineral water,Coffee,Vegan mincepie,Cake,0,0,0,0,0,0
Jam,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Frittata,Coffee,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Sandwich,0,0,0,0,0,0,0,0,0
Sandwich,Coffee,Bread,Truffles,0,0,0,0,0,0
Tea,Toast,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Cake,0,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Fudge,0,0,0,0,0,0,0,0,0
Jam,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,Hot chocolate,Vegan mincepie,Bread,0,0,0,0,0,0
Bread,Jammie Dodgers,Juice,Cake,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Tea,Vegan mincepie,0,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Vegan mincepie,Scandinavian,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Jam,Coffee,Fudge,0,0,0,0,0,0,0
Jam,Coffee,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Pastry,Cookies,Coffee,0,0,0,0,0,0,0
Medialuna,Bread,0,0,0,0,0,0,0,0
Art Tray,Coffee,0,0,0,0,0,0,0,0
Tea,Toast,0,0,0,0,0,0,0,0
Coke,0,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Farm House,Bakewell,0,0,0,0,0,0,0,0
Tea,Hot chocolate,Alfajores,Coffee,Bread,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Toast,Coffee,Scandinavian,0,0,0,0,0,0,0
Vegan mincepie,Bread,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Alfajores,Coffee,Bread,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Medialuna,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Frittata,Coffee,Tea,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Tea,Bakewell,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Pastry,Medialuna,Coffee,0,0,0,0,0,0,0
Sandwich,Coffee,0,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Coffee,Muffin,Bread,0,0,0,0,0,0,0
Coffee,Bakewell,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Alfajores,Coffee,0,0,0,0,0,0,0,0
Truffles,Coffee,Scandinavian,Bread,0,0,0,0,0,0
Tea,Cake,0,0,0,0,0,0,0,0
Jam,0,0,0,0,0,0,0,0,0
Jam,Fudge,0,0,0,0,0,0,0,0
